_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,rate_the_grammarspelling_of_the_translation,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page_gold,check_this_box_if_there_is_text_in_the_photo_gold,is_there_text_on_the_page,is_there_text_on_the_page_gold,rate_the_grammarspelling_of_the_translation_gold,translate_the_text_in_the_photo_as_accurately_as_possible,translate_the_text_in_the_photo_as_accurately_as_possible_gold,url
941238046,4/26/2016 21:13:17,1969613808,4/26/2016 21:10:24,false,neodev,0.875,36523679,ARG,07,Buenos Aires,201.250.126.114,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Los Mochis,MEX,4/25/2016 00:20:48,1968219841,187.149.10.80,25,4/25/2016 00:18:50,false,0.6667,939716668,36122301,,,yes,,,"So the pretty girl left,
under the sky and above the sea",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238046,4/26/2016 21:13:56,1969614363,4/26/2016 21:12:29,false,neodev,0.8683,33854160,ROU,34,Suceava,79.112.151.100,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Los Mochis,MEX,4/25/2016 00:20:48,1968219841,187.149.10.80,25,4/25/2016 00:18:50,false,0.6667,939716668,36122301,,,yes,,,"So the pretty girl left,
under the sky and above the sea",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238046,4/26/2016 21:14:00,1969614388,4/26/2016 21:10:29,false,clixsense,0.825,35108698,PRT,14,Queluz,5.249.102.96,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Los Mochis,MEX,4/25/2016 00:20:48,1968219841,187.149.10.80,25,4/25/2016 00:18:50,false,0.6667,939716668,36122301,,,yes,,,"So the pretty girl left,
under the sky and above the sea",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238047,4/26/2016 20:59:58,1969603738,4/26/2016 20:59:27,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Barquisimeto,VEN,4/25/2016 00:25:55,1968221759,186.93.222.136,13,4/25/2016 00:18:52,false,1.0,939716668,37278960,,,yes,,,"as the beautiful girl, under the sky and the sea was",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238047,4/26/2016 21:01:10,1969604436,4/26/2016 21:01:02,false,neodev,0.9375,34712671,MEX,14,Guadalajara,189.169.26.237,,check_this_box_if_there_is_text_in_the_photo,6,neodev,Barquisimeto,VEN,4/25/2016 00:25:55,1968221759,186.93.222.136,13,4/25/2016 00:18:52,false,1.0,939716668,37278960,,,yes,,,"as the beautiful girl, under the sky and the sea was",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238047,4/26/2016 21:03:57,1969606467,4/26/2016 21:01:25,false,neodev,0.9025,33484691,VEN,25,Caracas,190.201.140.81,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Barquisimeto,VEN,4/25/2016 00:25:55,1968221759,186.93.222.136,13,4/25/2016 00:18:52,false,1.0,939716668,37278960,,,yes,,,"as the beautiful girl, under the sky and the sea was",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238047,4/26/2016 21:04:35,1969606919,4/26/2016 21:01:41,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,3,neodev,Barquisimeto,VEN,4/25/2016 00:25:55,1968221759,186.93.222.136,13,4/25/2016 00:18:52,false,1.0,939716668,37278960,,,yes,,,"as the beautiful girl, under the sky and the sea was",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238047,4/26/2016 21:12:23,1969613065,4/26/2016 21:01:01,false,elite,0.7904,37275192,SRB,00,Belgrade,109.92.154.144,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/25/2016 00:25:55,1968221759,186.93.222.136,13,4/25/2016 00:18:52,false,1.0,939716668,37278960,,,yes,,,"as the beautiful girl, under the sky and the sea was",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_3.jpg
941238048,4/26/2016 20:59:15,1969603392,4/26/2016 20:59:03,false,neodev,1.0,31151596,HRV,21,Zagreb,93.141.96.1,,,,neodev,Medellín,COL,4/25/2016 00:16:46,1968218319,186.81.78.97,02,4/25/2016 00:15:59,false,0.881,939716669,37308542,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238048,4/26/2016 21:01:39,1969604806,4/26/2016 21:00:10,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Medellín,COL,4/25/2016 00:16:46,1968218319,186.81.78.97,02,4/25/2016 00:15:59,false,0.881,939716669,37308542,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238048,4/26/2016 21:04:18,1969606731,4/26/2016 21:00:35,false,clixsense,0.774,35043167,TUR,17,Çanakkale,78.178.175.92,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Medellín,COL,4/25/2016 00:16:46,1968218319,186.81.78.97,02,4/25/2016 00:15:59,false,0.881,939716669,37308542,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238048,4/26/2016 21:04:59,1969607271,4/26/2016 21:00:16,false,clixsense,0.7967,17458507,ESP,51,Málaga,46.37.84.36,,,,neodev,Medellín,COL,4/25/2016 00:16:46,1968218319,186.81.78.97,02,4/25/2016 00:15:59,false,0.881,939716669,37308542,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238048,4/26/2016 21:10:28,1969611398,4/26/2016 21:02:35,false,clixsense,0.825,35108698,PRT,14,Queluz,5.249.102.96,,,,neodev,Medellín,COL,4/25/2016 00:16:46,1968218319,186.81.78.97,02,4/25/2016 00:15:59,false,0.881,939716669,37308542,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238049,4/26/2016 21:08:50,1969610144,4/26/2016 21:08:15,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,,,neodev,Barquisimeto,VEN,4/25/2016 00:19:35,1968219380,190.142.184.171,13,4/25/2016 00:16:00,false,0.8333,939716669,37398008,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238049,4/26/2016 21:09:26,1969610610,4/26/2016 21:08:12,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Barquisimeto,VEN,4/25/2016 00:19:35,1968219380,190.142.184.171,13,4/25/2016 00:16:00,false,0.8333,939716669,37398008,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238049,4/26/2016 21:09:38,1969610778,4/26/2016 21:08:07,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Barquisimeto,VEN,4/25/2016 00:19:35,1968219380,190.142.184.171,13,4/25/2016 00:16:00,false,0.8333,939716669,37398008,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238049,4/26/2016 21:11:09,1969611906,4/26/2016 21:08:14,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,,,neodev,Barquisimeto,VEN,4/25/2016 00:19:35,1968219380,190.142.184.171,13,4/25/2016 00:16:00,false,0.8333,939716669,37398008,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238049,4/26/2016 21:41:53,1969633092,4/26/2016 21:38:12,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Barquisimeto,VEN,4/25/2016 00:19:35,1968219380,190.142.184.171,13,4/25/2016 00:16:00,false,0.8333,939716669,37398008,,,no,,,,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238050,4/26/2016 21:11:57,1969612627,4/26/2016 21:11:51,false,neodev,1.0,31450350,ROU,30,Ploiesti,79.116.4.148,,,,neodev,Maracay,VEN,4/25/2016 00:20:20,1968219646,186.92.181.126,04,4/25/2016 00:16:00,false,0.6667,939716669,37293376,,,yes,,,because the beautiful girl went under the sky and the sea,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238050,4/26/2016 21:12:24,1969613068,4/26/2016 21:11:42,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Maracay,VEN,4/25/2016 00:20:20,1968219646,186.92.181.126,04,4/25/2016 00:16:00,false,0.6667,939716669,37293376,,,yes,,,because the beautiful girl went under the sky and the sea,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238050,4/26/2016 21:13:25,1969613938,4/26/2016 21:11:55,false,neodev,0.8458,36685380,VEN,"","",143.255.84.35,check_this_box_if_the_response_given_does_not_seem_like_a_legitimate_attempt_to_translate_the_page,check_this_box_if_there_is_text_in_the_photo,1,neodev,Maracay,VEN,4/25/2016 00:20:20,1968219646,186.92.181.126,04,4/25/2016 00:16:00,false,0.6667,939716669,37293376,,,yes,,,because the beautiful girl went under the sky and the sea,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238050,4/26/2016 21:15:31,1969615475,4/26/2016 21:13:27,false,elite,0.7904,37275192,SRB,00,Belgrade,109.92.154.144,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Maracay,VEN,4/25/2016 00:20:20,1968219646,186.92.181.126,04,4/25/2016 00:16:00,false,0.6667,939716669,37293376,,,yes,,,because the beautiful girl went under the sky and the sea,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238050,4/26/2016 21:21:00,1969619503,4/26/2016 21:11:39,false,neodev,0.74,37081960,VEN,04,Maracay,200.82.209.103,,,,neodev,Maracay,VEN,4/25/2016 00:20:20,1968219646,186.92.181.126,04,4/25/2016 00:16:00,false,0.6667,939716669,37293376,,,yes,,,because the beautiful girl went under the sky and the sea,,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_4.jpg
941238051,4/26/2016 21:11:57,1969612611,4/26/2016 21:11:51,false,neodev,1.0,31450350,ROU,30,Ploiesti,79.116.4.148,,,,neodev,Caracas,VEN,4/25/2016 00:21:21,1968220061,190.78.208.20,25,4/25/2016 00:20:01,false,1.0,939716670,33903126,,,yes,,,"when he was already back Mr. parks , he looked all wrapped in a sweet glow .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238051,4/26/2016 21:12:24,1969613072,4/26/2016 21:11:42,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Caracas,VEN,4/25/2016 00:21:21,1968220061,190.78.208.20,25,4/25/2016 00:20:01,false,1.0,939716670,33903126,,,yes,,,"when he was already back Mr. parks , he looked all wrapped in a sweet glow .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238051,4/26/2016 21:13:25,1969613943,4/26/2016 21:11:55,false,neodev,0.8458,36685380,VEN,"","",143.255.84.35,,check_this_box_if_there_is_text_in_the_photo,5,neodev,Caracas,VEN,4/25/2016 00:21:21,1968220061,190.78.208.20,25,4/25/2016 00:20:01,false,1.0,939716670,33903126,,,yes,,,"when he was already back Mr. parks , he looked all wrapped in a sweet glow .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238051,4/26/2016 21:15:31,1969615476,4/26/2016 21:13:27,false,elite,0.7904,37275192,SRB,00,Belgrade,109.92.154.144,,check_this_box_if_there_is_text_in_the_photo,3,neodev,Caracas,VEN,4/25/2016 00:21:21,1968220061,190.78.208.20,25,4/25/2016 00:20:01,false,1.0,939716670,33903126,,,yes,,,"when he was already back Mr. parks , he looked all wrapped in a sweet glow .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238051,4/26/2016 21:21:00,1969619510,4/26/2016 21:11:39,false,neodev,0.74,37081960,VEN,04,Maracay,200.82.209.103,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Caracas,VEN,4/25/2016 00:21:21,1968220061,190.78.208.20,25,4/25/2016 00:20:01,false,1.0,939716670,33903126,,,yes,,,"when he was already back Mr. parks , he looked all wrapped in a sweet glow .",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238052,4/26/2016 21:11:05,1969611814,4/26/2016 21:10:27,false,instagc,0.8715,36187361,VEN,13,Barquisimeto,186.91.173.148,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Sevilla,ESP,4/25/2016 00:21:42,1968220176,2.155.12.236,51,4/25/2016 00:19:51,false,1.0,939716670,37260904,,,yes,,,"when he was back from the mr's park, looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238052,4/26/2016 21:11:35,1969612331,4/26/2016 21:10:18,false,elite,0.9117,37091425,BRA,"","",191.35.30.224,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Sevilla,ESP,4/25/2016 00:21:42,1968220176,2.155.12.236,51,4/25/2016 00:19:51,false,1.0,939716670,37260904,,,yes,,,"when he was back from the mr's park, looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238052,4/26/2016 21:13:17,1969613806,4/26/2016 21:10:24,false,neodev,0.875,36523679,ARG,07,Buenos Aires,201.250.126.114,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Sevilla,ESP,4/25/2016 00:21:42,1968220176,2.155.12.236,51,4/25/2016 00:19:51,false,1.0,939716670,37260904,,,yes,,,"when he was back from the mr's park, looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238052,4/26/2016 21:13:56,1969614354,4/26/2016 21:12:29,false,neodev,0.8683,33854160,ROU,34,Suceava,79.112.151.100,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Sevilla,ESP,4/25/2016 00:21:42,1968220176,2.155.12.236,51,4/25/2016 00:19:51,false,1.0,939716670,37260904,,,yes,,,"when he was back from the mr's park, looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238052,4/26/2016 21:14:00,1969614393,4/26/2016 21:10:29,false,clixsense,0.825,35108698,PRT,14,Queluz,5.249.102.96,,check_this_box_if_there_is_text_in_the_photo,1,neodev,Sevilla,ESP,4/25/2016 00:21:42,1968220176,2.155.12.236,51,4/25/2016 00:19:51,false,1.0,939716670,37260904,,,yes,,,"when he was back from the mr's park, looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238053,4/26/2016 21:08:50,1969610142,4/26/2016 21:08:15,false,clixsense,0.8673,34805760,BGR,65,Yambol,87.121.119.118,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Caracas,VEN,4/25/2016 00:31:28,1968223335,190.39.59.224,25,4/25/2016 00:19:56,false,1.0,939716670,32863822,,,yes,,,"when he was already returned Mr. parks , he looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238053,4/26/2016 21:09:26,1969610613,4/26/2016 21:08:12,false,neodev,0.813,36529829,DZA,"","",41.97.123.59,,check_this_box_if_there_is_text_in_the_photo,9,neodev,Caracas,VEN,4/25/2016 00:31:28,1968223335,190.39.59.224,25,4/25/2016 00:19:56,false,1.0,939716670,32863822,,,yes,,,"when he was already returned Mr. parks , he looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238053,4/26/2016 21:09:38,1969610783,4/26/2016 21:08:07,false,clixsense,0.8233,36499736,BRA,08,Fundão,177.71.45.7,,check_this_box_if_there_is_text_in_the_photo,7,neodev,Caracas,VEN,4/25/2016 00:31:28,1968223335,190.39.59.224,25,4/25/2016 00:19:56,false,1.0,939716670,32863822,,,yes,,,"when he was already returned Mr. parks , he looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238053,4/26/2016 21:11:09,1969611915,4/26/2016 21:08:14,false,clixsense,0.825,28924123,PRT,17,Vila Nova De Gaia,89.155.155.35,,check_this_box_if_there_is_text_in_the_photo,10,neodev,Caracas,VEN,4/25/2016 00:31:28,1968223335,190.39.59.224,25,4/25/2016 00:19:56,false,1.0,939716670,32863822,,,yes,,,"when he was already returned Mr. parks , he looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238053,4/26/2016 21:41:53,1969633101,4/26/2016 21:38:12,false,elite,0.85,35467348,TUR,07,Antalya,88.228.193.234,,check_this_box_if_there_is_text_in_the_photo,8,neodev,Caracas,VEN,4/25/2016 00:31:28,1968223335,190.39.59.224,25,4/25/2016 00:19:56,false,1.0,939716670,32863822,,,yes,,,"when he was already returned Mr. parks , he looked all wrapped in a sweet glow",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_5.jpg
941238054,4/26/2016 21:08:27,1969609855,4/26/2016 21:07:47,false,neodev,0.8507,11057995,PRT,04,Braga,213.22.91.4,,check_this_box_if_there_is_text_in_the_photo,6,clixsense,Madrid,ESP,4/25/2016 00:23:05,1968220655,87.221.186.49,29,4/25/2016 00:20:50,false,1.0,939716671,37254991,,,yes,,,"And she says:

""There was no attempt; I went not know why; by waves and wind I went to the star and cut her""",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_6.jpg
941238054,4/26/2016 21:08:32,1969609922,4/26/2016 21:07:34,false,personaly,0.8554,33663352,ARG,01,Mar Del Plata,181.168.213.227,,check_this_box_if_there_is_text_in_the_photo,9,clixsense,Madrid,ESP,4/25/2016 00:23:05,1968220655,87.221.186.49,29,4/25/2016 00:20:50,false,1.0,939716671,37254991,,,yes,,,"And she says:

""There was no attempt; I went not know why; by waves and wind I went to the star and cut her""",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_6.jpg
941238054,4/26/2016 21:08:45,1969610063,4/26/2016 21:07:54,false,neodev,0.9185,12216479,PRT,04,Esposende,144.64.59.201,,check_this_box_if_there_is_text_in_the_photo,6,clixsense,Madrid,ESP,4/25/2016 00:23:05,1968220655,87.221.186.49,29,4/25/2016 00:20:50,false,1.0,939716671,37254991,,,yes,,,"And she says:

""There was no attempt; I went not know why; by waves and wind I went to the star and cut her""",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_6.jpg
941238054,4/26/2016 21:10:15,1969611233,4/26/2016 21:07:50,false,tremorgames,0.8256,25197223,HRV,15,Split,94.253.234.240,,,,clixsense,Madrid,ESP,4/25/2016 00:23:05,1968220655,87.221.186.49,29,4/25/2016 00:20:50,false,1.0,939716671,37254991,,,yes,,,"And she says:

""There was no attempt; I went not know why; by waves and wind I went to the star and cut her""",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_6.jpg
941238054,4/26/2016 21:10:41,1969611566,4/26/2016 21:08:43,false,clixsense,0.9522,34951728,VEN,"","",190.198.64.11,,check_this_box_if_there_is_text_in_the_photo,10,clixsense,Madrid,ESP,4/25/2016 00:23:05,1968220655,87.221.186.49,29,4/25/2016 00:20:50,false,1.0,939716671,37254991,,,yes,,,"And she says:

""There was no attempt; I went not know why; by waves and wind I went to the star and cut her""",,https://raw.githubusercontent.com/holdenmc/BookSmart/master/data/raw_input_data/spanish_books/To_Margarita/To_Margarita_6.jpg
